id,pred
5851,5.228592872619629
5852,5.795860767364502
5853,5.288724899291992
5854,4.929002285003662
5855,6.325852394104004
5856,5.081276893615723
5857,5.1201171875
5858,5.597498416900635
5859,5.191137790679932
5860,6.167332172393799
5861,5.106816291809082
5862,4.788874626159668
5863,6.643104553222656
5864,5.075063705444336
5865,5.9283013343811035
5866,5.984198093414307
5867,6.591335296630859
5868,5.778102397918701
5869,5.073910236358643
5870,5.854229927062988
5871,5.2695393562316895
5872,5.653450965881348
5873,5.540862560272217
5874,5.616616725921631
5875,5.032707214355469
5876,5.603315353393555
5877,6.03953742980957
5878,6.16299295425415
5879,6.292325496673584
5880,5.251637935638428
5881,6.4468207359313965
5883,5.494237422943115
5884,5.379948616027832
5885,5.368902683258057
5886,5.066866874694824
5887,5.842358589172363
5888,5.620760917663574
5889,6.548389911651611
5890,4.976081848144531
5892,6.054664134979248
5893,5.941303253173828
5894,6.042559623718262
5895,5.331858158111572
5896,5.275623321533203
5897,5.187786102294922
5898,5.51554536819458
5899,6.03225564956665
5900,4.912115573883057
5901,5.209380149841309
5902,6.187323093414307
5903,5.0422492027282715
5904,5.635984420776367
5905,5.93373441696167
5906,6.368721008300781
5907,5.781750202178955
5908,4.866257667541504
5909,5.958651065826416
5910,6.426383018493652
5911,4.948365688323975
5912,5.686727523803711
5913,5.301653861999512
5914,6.053995609283447
5915,6.1377177238464355
5916,5.717099666595459
5917,5.827643394470215
5918,5.431404113769531
5919,5.620965003967285
5920,5.295840263366699
5921,5.583744049072266
5922,6.5490851402282715
5923,4.990112781524658
5924,5.351589679718018
5925,5.17919921875
5926,5.40852165222168
5927,5.578777313232422
5928,5.487880706787109
5929,6.10239315032959
5930,6.646233081817627
5931,5.563561916351318
5932,5.480856418609619
5933,5.162531852722168
5934,6.283725738525391
5935,4.90648889541626
5936,6.5438127517700195
5937,5.303765773773193
5938,5.250916481018066
5939,4.958440780639648
5940,5.426416397094727
5941,5.13956880569458
5942,5.4513840675354
5943,5.738498210906982
5944,6.663053512573242
5945,7.232419967651367
5946,5.298471927642822
5947,5.0090179443359375
5948,6.425349235534668
5949,6.4276862144470215
5950,5.000560283660889
5951,5.6898369789123535
5952,5.659982204437256
5953,6.23550271987915
5954,5.5620880126953125
5955,5.76906156539917
5956,5.486863136291504
5957,6.732356548309326
5958,5.058078289031982
5959,6.447927474975586
5960,5.288488864898682
5961,5.5259246826171875
5962,5.0631489753723145
5963,5.950547695159912
5964,5.769327163696289
5965,5.253995895385742
5966,4.824089527130127
5967,4.935910701751709
5968,4.859733581542969
5969,4.767728328704834
5970,6.084837913513184
5971,4.905004024505615
5972,5.865358829498291
5973,6.28469181060791
5974,5.9938883781433105
5975,5.430434703826904
5976,5.819262981414795
5977,6.856910705566406
5978,6.431434154510498
5979,5.919325351715088
5981,5.38396692276001
5982,6.243410110473633
5983,7.647627353668213
5984,5.792502403259277
5985,7.4043498039245605
5986,5.032534599304199
5987,6.0544281005859375
5988,5.377346515655518
5989,5.206987380981445
5990,6.8676958084106445
5991,5.998804569244385
5992,5.61003303527832
5993,5.104776859283447
5994,5.249617099761963
5995,5.491073131561279
5996,5.352112293243408
5997,5.0813703536987305
5998,5.889529705047607
5999,4.820155620574951
6000,5.812623500823975
6001,5.160103797912598
6002,6.831274032592773
6003,6.108956813812256
6004,5.763073921203613
6005,6.430547714233398
6006,6.277138710021973
6007,5.3312554359436035
6008,5.109301567077637
6009,5.61533260345459
6010,5.72091007232666
6011,5.09397554397583
6012,6.059329032897949
6013,5.39129638671875
6014,6.185023307800293
6015,5.543466567993164
6016,5.643548488616943
6017,4.900394916534424
6018,5.6056694984436035
6019,5.6563849449157715
6020,5.475910186767578
6021,5.755105018615723
6022,5.72107458114624
6023,5.2434401512146
6025,5.77835750579834
6026,5.295567989349365
6027,5.371423244476318
6028,5.795300006866455
6030,5.510943412780762
6031,5.770096778869629
6032,7.950437068939209
6033,6.8618011474609375
6034,4.850891590118408
6035,5.297671794891357
6036,6.021478652954102
6037,5.4828104972839355
6038,5.208250522613525
6039,5.164269924163818
6040,5.6772074699401855
6041,4.926377773284912
6042,5.317633152008057
6044,7.6639180183410645
6045,5.608937740325928
6046,5.976245880126953
6047,6.514850616455078
6048,5.7840471267700195
6049,5.988002300262451
6050,5.6162567138671875
6051,5.874771595001221
6052,6.037606239318848
6053,5.027181148529053
6054,7.933650016784668
6055,5.0196733474731445
6056,5.245151996612549
6057,5.302423477172852
6058,5.258077144622803
6059,6.0216145515441895
6060,6.0070085525512695
6061,5.866154670715332
6062,5.1157660484313965
6063,5.126752853393555
6064,5.223694324493408
6065,6.034629821777344
6066,5.680044174194336
6067,6.19811487197876
6068,4.987647533416748
6069,5.34496545791626
6070,5.630934238433838
6072,7.574740409851074
6073,5.28944730758667
6074,6.269873142242432
6075,5.911352157592773
6077,5.751457691192627
6078,5.608911514282227
6079,5.902471542358398
6080,5.63921594619751
6081,5.360799312591553
6083,6.813886642456055
6085,5.794997692108154
6086,5.50812292098999
6087,5.224939823150635
6088,5.1346211433410645
6089,5.477095127105713
6090,5.372440338134766
6091,4.905200958251953
6092,4.971206188201904
6093,5.053034782409668
6094,5.881731033325195
6095,4.832086563110352
6096,4.865138053894043
6097,5.588703632354736
6098,5.686415195465088
6099,5.409902572631836
6100,6.136333465576172
6101,4.914511680603027
6103,5.235743999481201
6104,4.960803031921387
6105,6.035341262817383
6106,5.062124252319336
6107,6.191315650939941
6108,5.2150373458862305
6109,5.892464637756348
6110,6.612438201904297
6111,5.353742599487305
6112,5.6790242195129395
6113,5.031507968902588
6114,6.146542549133301
6115,5.798342227935791
6116,6.2011613845825195
6117,5.3098835945129395
6118,6.378637313842773
6119,4.854506492614746
6120,6.93115758895874
6121,4.9148173332214355
6122,5.378323078155518
6123,5.668983459472656
6124,7.098876476287842
6125,5.640076637268066
6126,5.033013820648193
6127,5.917275905609131
6128,5.194152355194092
6129,5.743306636810303
6130,4.975959777832031
6131,5.397061824798584
6132,5.722149848937988
6133,6.214240074157715
6134,5.310354709625244
6135,5.000749111175537
6136,5.823419094085693
6137,6.24746036529541
6138,5.77734375
6140,4.815858840942383
6141,6.409949779510498
6142,5.812993049621582
6143,6.132166385650635
6144,5.372697353363037
6145,6.940366268157959
6146,5.108521938323975
6147,5.064450263977051
6148,5.599032402038574
6149,5.040173530578613
6150,7.292351722717285
6151,4.866059303283691
6152,6.277151584625244
6153,5.261321544647217
6154,5.648733139038086
6155,6.857957363128662
6156,5.39740514755249
6157,6.236502170562744
6158,5.436625957489014
6159,5.365517616271973
6160,7.185751914978027
6161,5.297603130340576
6162,5.5744500160217285
6163,5.157121658325195
6164,5.588193416595459
6165,5.049088954925537
6166,6.365137577056885
6167,5.363049030303955
6168,5.338862419128418
6169,6.51918363571167
6170,5.355375289916992
6171,5.270673751831055
6172,5.599233150482178
6173,5.7878522872924805
6174,5.458838939666748
6175,5.233531951904297
6176,6.263669490814209
6177,5.186576843261719
6178,5.29696798324585
6179,5.906013011932373
6180,5.8371429443359375
6181,6.752657413482666
6182,6.512141227722168
6183,6.487251281738281
6184,5.158069610595703
6185,6.355858325958252
6186,5.336450099945068
6187,5.202627182006836
6188,5.751802921295166
6189,6.259944438934326
6190,5.845956802368164
6191,5.738714694976807
6192,5.955103397369385
6193,6.966424942016602
6194,6.75575065612793
6195,5.648622035980225
6196,5.6483845710754395
6197,5.955502986907959
6198,6.5017876625061035
6199,5.957117557525635
6200,6.245378494262695
6201,5.837468147277832
6202,6.776199817657471
6203,6.319583415985107
6204,5.538247585296631
6205,6.136361122131348
6206,7.123196601867676
6207,7.115891456604004
6208,6.2635955810546875
6209,5.426607608795166
6210,5.548864841461182
6211,6.024386405944824
6212,6.26005220413208
6213,6.762552261352539
6214,5.269093990325928
6215,5.969078063964844
6216,5.568643093109131
6217,5.334741115570068
6218,5.236449718475342
6219,5.525346279144287
6220,5.387470245361328
6221,5.750232219696045
6222,5.666781902313232
6223,5.36409330368042
6224,5.23994779586792
6225,5.654205799102783
6226,5.204145908355713
6227,6.5292887687683105
6228,5.945046424865723
6229,5.543765068054199
6230,5.122398853302002
6231,5.2102370262146
6232,5.34862756729126
6233,5.292311191558838
6234,5.048006057739258
6235,5.183334827423096
6236,5.123813152313232
6237,5.03474235534668
6238,5.081676959991455
6239,5.3768839836120605
6240,5.333217620849609
6241,5.433876991271973
6242,5.212785243988037
6243,5.03134822845459
6244,5.697927474975586
6245,5.126537799835205
6246,5.028807640075684
6247,5.176280975341797
6248,5.421354293823242
6249,5.675036430358887
6250,5.831422805786133
6251,5.5303168296813965
6252,5.347164630889893
6253,5.18082332611084
6254,5.280158996582031
6255,5.135230541229248
6256,5.408238887786865
6257,5.337340354919434
6258,5.427530765533447
6259,5.586869239807129
6260,5.939399719238281
6261,5.65067720413208
6262,5.494775772094727
6263,5.537347793579102
6264,6.1278204917907715
6265,5.297685146331787
6266,5.363919258117676
6267,5.544925689697266
6268,5.090797424316406
6269,5.4976420402526855
6270,5.315485000610352
6271,5.550772666931152
6272,5.086872577667236
6273,5.184674263000488
6274,5.380260467529297
6275,5.020806312561035
6277,5.1015496253967285
6278,5.248061656951904
6279,5.113432884216309
6280,5.511798858642578
6281,5.160155296325684
6282,5.278207778930664
6283,5.169472694396973
6284,5.050245761871338
6285,5.0351481437683105
6286,5.326423645019531
6287,5.180760383605957
6288,5.1907219886779785
6289,5.368408203125
6290,6.099801063537598
6292,5.0733842849731445
6293,6.064708232879639
6294,5.987901210784912
6295,5.078838348388672
6296,5.6495561599731445
6297,5.293498992919922
6298,7.395934581756592
6299,5.643191814422607
6300,6.234260559082031
6301,5.659117698669434
6302,5.101327419281006
6303,4.975592136383057
6304,5.48718786239624
6305,4.971549987792969
6306,5.687491416931152
6307,5.340305328369141
6308,4.723122596740723
6309,5.852820873260498
6310,6.188810348510742
6311,5.903369426727295
6312,5.44502592086792
6313,7.281006336212158
6314,6.095900535583496
6315,4.900782585144043
6316,5.11663293838501
6317,6.023134231567383
6318,6.3668975830078125
6319,4.780702590942383
6320,5.904079437255859
6321,5.464990615844727
6322,4.8115925788879395
6323,5.229552268981934
6324,4.878851413726807
6325,5.609610557556152
6326,5.401288032531738
6327,5.345609664916992
6328,6.26365327835083
6329,5.0223798751831055
6330,5.004575252532959
6331,6.016160011291504
6332,5.038423538208008
6333,5.508847713470459
6335,5.341084003448486
6336,5.250243186950684
6337,5.176514148712158
6338,5.844637393951416
6339,6.869723796844482
6340,6.306997776031494
6343,6.036797046661377
6344,5.926275253295898
6345,6.153470516204834
6346,4.904240131378174
6347,5.488490104675293
6348,5.418269634246826
6349,5.254218101501465
6350,5.545454502105713
6351,4.928031921386719
6352,6.16347599029541
6353,7.878159523010254
6354,6.581332683563232
6355,5.110185623168945
6356,6.968301773071289
6358,5.309285640716553
6359,5.927479267120361
6360,6.924396991729736
6361,6.369058609008789
6362,5.827648162841797
6363,5.14185905456543
6364,5.678674697875977
6365,5.152078628540039
6366,5.430328845977783
6368,5.082280158996582
6369,5.803886890411377
6370,5.133275985717773
6371,5.2324981689453125
6372,5.045439720153809
6373,5.664905071258545
6374,5.137052536010742
6375,6.474366188049316
6376,5.347152233123779
6377,5.204317569732666
6378,5.222019195556641
6379,5.347240447998047
6380,6.652778148651123
6381,5.948415756225586
6382,7.688074111938477
6383,5.258358478546143
6384,5.458247184753418
6385,6.168984413146973
6386,5.26563024520874
6388,5.3134989738464355
6389,5.779358386993408
6390,5.439669132232666
6391,5.750239372253418
6392,5.09389066696167
6393,5.69529914855957
6394,5.667522430419922
6395,6.3957929611206055
6396,5.616166591644287
6397,5.869523525238037
6398,6.541975021362305
6399,5.00906229019165
6400,5.558180332183838
6401,6.609902858734131
6402,6.323519229888916
6403,6.261052131652832
6404,6.139934539794922
6405,5.4010396003723145
6406,5.452646255493164
6407,5.416354656219482
6408,5.282205581665039
6409,5.810950756072998
6410,5.123732089996338
6411,6.056381702423096
6413,5.042366981506348
6414,5.009154796600342
6415,5.091030597686768
6416,5.596347808837891
6417,5.7167205810546875
6418,5.085018157958984
6419,4.932826995849609
6420,4.894040584564209
6421,5.499686241149902
6422,5.691047191619873
6423,7.000569820404053
6424,5.958513259887695
6425,5.344078063964844
6426,5.153440952301025
6427,5.001543045043945
6428,5.706360340118408
6429,5.1436896324157715
6430,5.717517852783203
6431,6.403866291046143
6432,5.972919940948486
6433,5.322686195373535
6434,6.2356085777282715
6435,6.5067338943481445
6436,5.158662796020508
6437,5.0582733154296875
6438,4.8989763259887695
6439,5.150364398956299
6441,6.130512714385986
6442,5.577418327331543
6443,5.709497451782227
6444,5.608128070831299
6445,5.169814586639404
6446,5.223153114318848
6447,4.971440315246582
6448,5.336309909820557
6449,5.12656831741333
6450,5.614938735961914
6452,5.294517517089844
6453,4.6912946701049805
6454,8.069210052490234
6455,5.891302108764648
6456,5.107476711273193
6457,6.1224045753479
6458,5.046982288360596
6459,5.093456745147705
6460,5.117087364196777
6461,5.796814918518066
6462,5.266040325164795
6463,4.9279584884643555
6464,5.146049976348877
6465,4.929146766662598
6466,4.895811557769775
6467,5.170598983764648
6468,5.492679595947266
6469,5.146024227142334
6470,4.789013862609863
6471,5.8231096267700195
6472,5.4557695388793945
6473,6.5204973220825195
6474,5.100445747375488
6475,5.409510135650635
6476,4.861823081970215
6477,5.758684158325195
6478,5.629483222961426
6479,6.8999176025390625
6480,6.634729862213135
6481,5.6239519119262695
6482,5.532764911651611
6483,5.293765068054199
6484,5.99222993850708
6485,5.992510795593262
6486,5.013995170593262
6487,5.048236846923828
6488,5.431590557098389
6489,5.590925216674805
6490,5.545402526855469
6491,6.391919136047363
6492,5.5607428550720215
6493,5.527539253234863
6494,6.792304515838623
6495,5.769643306732178
6496,5.917627811431885
6497,5.201256275177002
6498,5.755437850952148
6499,4.917510509490967
6500,5.241235256195068
6501,5.442478179931641
6502,6.394556045532227
6503,6.067667484283447
6504,5.395036220550537
6505,5.5371623039245605
6506,6.043063163757324
6507,5.5580058097839355
6508,5.3101277351379395
6509,5.253354072570801
6510,5.004399299621582
6511,5.284269332885742
6512,5.184326648712158
6513,5.2533721923828125
6514,4.854396343231201
6516,4.910693645477295
6517,5.195911407470703
6518,4.988094329833984
6519,5.403707027435303
6520,5.163664817810059
6521,5.9928975105285645
6522,5.596321105957031
6523,5.509753227233887
6524,5.347929954528809
6525,5.053349018096924
6526,5.211098670959473
6527,5.445937633514404
6528,6.1194562911987305
6529,5.378344535827637
6530,6.0558648109436035
6531,5.497868061065674
6533,6.820488929748535
6534,5.523977756500244
6535,4.994821548461914
6536,5.839817523956299
6537,6.41480016708374
6538,5.436596393585205
6539,5.047961235046387
6540,5.807519435882568
6541,5.39744758605957
6542,5.908084392547607
6543,5.516932487487793
6544,5.265439510345459
6545,5.026495456695557
6546,6.2092604637146
6547,5.050041198730469
6548,6.8692307472229
6549,6.046919822692871
6550,5.003134727478027
6551,8.891427040100098
6552,5.4370341300964355
6553,5.556973934173584
6554,6.579969882965088
6555,6.121773719787598
6556,5.180543422698975
6557,5.407938003540039
6558,5.545896530151367
6559,6.9177021980285645
6560,5.846762657165527
6561,5.333080768585205
6562,5.2262701988220215
6563,5.299525260925293
6564,4.97035026550293
6565,5.851050853729248
6566,5.056807041168213
6567,5.03279972076416
6568,5.4203104972839355
6569,5.524362087249756
6570,5.311156272888184
6571,5.538034915924072
6572,5.12383508682251
6573,5.300068378448486
6574,5.965136528015137
6575,6.281149387359619
6576,5.153499126434326
6577,5.407179355621338
6578,6.015679836273193
6579,5.396219730377197
6580,5.094682693481445
6581,5.21150541305542
6582,8.573719024658203
6583,6.868894100189209
6584,5.21040153503418
6585,5.555523872375488
6586,5.286864280700684
6587,6.071840286254883
6589,5.554067611694336
6590,6.458944797515869
6591,5.4652910232543945
6592,5.499397277832031
6594,5.963629245758057
6595,5.301117420196533
6596,5.678552627563477
6597,5.234535217285156
6598,5.134215831756592
6599,4.993533611297607
6601,5.486939907073975
6602,5.634042263031006
6603,6.8906354904174805
6604,6.524775505065918
6605,5.280402660369873
6606,5.134805679321289
6607,7.027040481567383
6608,6.0348615646362305
6609,6.361839294433594
6610,5.3106818199157715
6611,5.347108840942383
6612,5.4849324226379395
6613,5.306670188903809
6614,4.971166133880615
6615,5.167181968688965
6616,5.4060587882995605
6617,5.237747669219971
6618,6.215655326843262
6619,6.107001304626465
6620,5.44220495223999
6621,6.8196635246276855
6622,6.240215301513672
6623,5.251759052276611
6624,6.096002578735352
6625,5.6004815101623535
6626,5.3870015144348145
6627,5.14251708984375
6629,4.97456169128418
6630,5.459717750549316
6631,5.164945125579834
6632,5.305327415466309
6633,4.980720520019531
6634,5.27802038192749
6635,7.143869876861572
6636,5.06803560256958
6637,5.7233686447143555
6638,5.591246604919434
6639,5.251781940460205
6640,5.401096343994141
6641,5.012383460998535
6642,4.9784159660339355
6643,5.4524407386779785
6644,5.504576683044434
6645,5.938159465789795
6646,5.900424003601074
6647,5.52363920211792
6648,5.087089538574219
6649,5.693275451660156
6650,5.134984016418457
6651,6.274157524108887
6652,5.472982406616211
6653,5.264738082885742
6654,5.631875991821289
6655,7.025949954986572
6656,6.118317604064941
6657,5.500202655792236
6658,5.185591697692871
6659,5.10500431060791
6660,6.258147716522217
6661,5.1926093101501465
6662,6.108523845672607
6663,4.981851577758789
6664,5.13643741607666
6665,5.838052272796631
6666,5.6049723625183105
6667,5.502256870269775
6668,5.812714576721191
6669,6.775821685791016
6670,5.136661529541016
6671,5.023427963256836
6672,5.228852272033691
6673,5.2634453773498535
6674,5.450052261352539
6675,5.533980846405029
6677,5.305771827697754
6678,6.157923221588135
6679,7.562298774719238
6680,5.18435525894165
6681,5.506070137023926
6682,5.527417182922363
6683,5.159963607788086
6685,5.387475490570068
6686,5.178618431091309
6687,6.38637638092041
6688,5.065558433532715
6689,5.912875652313232
6690,5.89835262298584
6691,5.664549350738525
6692,5.348646640777588
6693,5.77392578125
6694,8.067291259765625
6695,5.830372333526611
6696,6.994000434875488
6697,7.071261882781982
6698,5.903327941894531
6699,5.624233245849609
6700,5.571619987487793
6701,5.344730377197266
6702,4.95540714263916
6704,5.926743507385254
6705,10.429990768432617
6706,5.181221008300781
6707,7.18355655670166
6708,5.173080921173096
6709,4.879561424255371
6711,5.270642280578613
6713,4.990688323974609
6714,5.784149169921875
6715,5.0327534675598145
6716,5.050690174102783
6717,5.075475692749023
6718,5.112075328826904
6719,5.886843204498291
6720,8.065556526184082
6721,6.108509063720703
6722,7.929201126098633
6723,6.019615173339844
6724,5.573081016540527
6725,5.211348533630371
6726,5.984819412231445
6727,6.39471435546875
6728,6.861165523529053
6729,5.905943393707275
6730,5.672598361968994
6731,5.3715949058532715
6732,5.559669494628906
6733,5.223184585571289
6734,4.955955982208252
6735,4.865793228149414
6736,4.985797882080078
6737,7.2127485275268555
6738,5.131844997406006
6739,6.471520900726318
6740,6.459747791290283
6741,5.839921951293945
6742,6.946146488189697
6743,5.6180925369262695
6744,5.682892322540283
6745,5.99501895904541
6746,5.4734930992126465
6747,5.244938850402832
6748,4.761476993560791
6749,6.273568153381348
6750,4.928314685821533
6751,5.585854530334473
6752,5.405416011810303
6753,6.709805011749268
6754,5.661126136779785
6755,5.220120429992676
6756,5.963437557220459
6757,5.974935531616211
6758,6.171680450439453
6759,5.627781391143799
6760,5.157046318054199
6761,5.4780755043029785
6762,7.937912464141846
6763,6.80242395401001
6764,5.350855350494385
6765,6.780582904815674
6766,6.326658248901367
6767,5.010498046875
6768,5.379351615905762
